MSN,YYYYMM,Year,Month,Value,Column_Order,Description,Unit
RETCBUS,200311,2003,11,0.46379,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200312,2003,12,0.526215,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200313,2003,13,5.944094,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200401,2004,01,0.515171,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200402,2004,02,0.475944,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200403,2004,03,0.510784,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200404,2004,04,0.489899,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200405,2004,05,0.52317,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200406,2004,06,0.534455,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200407,2004,07,0.523999,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200408,2004,08,0.502414,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200409,2004,09,0.480217,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200410,2004,10,0.474121,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200411,2004,11,0.485639,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200412,2004,12,0.558834,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200413,2004,13,6.074646,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200501,2005,01,0.53794,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200502,2005,02,0.489156,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200503,2005,03,0.52394,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200504,2005,04,0.513723,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200505,2005,05,0.568348,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200506,2005,06,0.56219,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200507,2005,07,0.562518,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200508,2005,08,0.517274,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200509,2005,09,0.464644,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200510,2005,10,0.477071,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200511,2005,11,0.486937,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200512,2005,12,0.529692,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200513,2005,13,6.233436,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200601,2006,01,0.589448,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200602,2006,02,0.52699,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200603,2006,03,0.551689,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200604,2006,04,0.579684,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200605,2006,05,0.618051,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200606,2006,06,0.608243,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200607,2006,07,0.573928,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200608,2006,08,0.537108,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200609,2006,09,0.484003,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200610,2006,10,0.496677,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200611,2006,11,0.522558,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200612,2006,12,0.548315,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200613,2006,13,6.636694,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200701,2007,01,0.596989,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200702,2007,02,0.49097,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200703,2007,03,0.577029,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200704,2007,04,0.565746,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200705,2007,05,0.593537,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200706,2007,06,0.557915,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200707,2007,07,0.561445,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200708,2007,08,0.542241,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200709,2007,09,0.482331,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200710,2007,10,0.503546,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200711,2007,11,0.501338,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200712,2007,12,0.549778,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200713,2007,13,6.522865,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200801,2008,01,0.593576,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200802,2008,02,0.541627,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200803,2008,03,0.596797,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200804,2008,04,0.606341,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200805,2008,05,0.664841,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200806,2008,06,0.673874,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200807,2008,07,0.645877,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200808,2008,08,0.597394,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200809,2008,09,0.532783,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200810,2008,10,0.553915,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200811,2008,11,0.549271,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200812,2008,12,0.617999,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200813,2008,13,7.174295,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200901,2009,01,0.621666,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200902,2009,02,0.536638,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200903,2009,03,0.622885,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200904,2009,04,0.65484,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200905,2009,05,0.696998,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200906,2009,06,0.687379,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200907,2009,07,0.64518,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200908,2009,08,0.617984,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200909,2009,09,0.568836,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200910,2009,10,0.628391,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200911,2009,11,0.637115,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200912,2009,12,0.685917,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,200913,2009,13,7.603822,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201001,2010,01,0.666216,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201002,2010,02,0.609068,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201003,2010,03,0.678802,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201004,2010,04,0.663961,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201005,2010,05,0.722446,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201006,2010,06,0.762715,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201007,2010,07,0.709342,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201008,2010,08,0.667788,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201009,2010,09,0.62941,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201010,2010,10,0.649891,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201011,2010,11,0.681145,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201012,2010,12,0.724903,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201013,2010,13,8.165678,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201101,2011,01,0.73304,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201102,2011,02,0.705526,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201103,2011,03,0.809677,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201104,2011,04,0.808848,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201105,2011,05,0.832008,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201106,2011,06,0.829926,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201107,2011,07,0.788668,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201108,2011,08,0.747548,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201109,2011,09,0.67568,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201110,2011,10,0.703711,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201111,2011,11,0.730127,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201112,2011,12,0.763329,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201113,2011,13,9.128089,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201201,2012,01,0.750313,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201202,2012,02,0.682103,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201203,2012,03,0.78792,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201204,2012,04,0.764841,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201205,2012,05,0.808009,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201206,2012,06,0.777424,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201207,2012,07,0.749225,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201208,2012,08,0.723214,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201209,2012,09,0.647812,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201210,2012,10,0.686974,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201211,2012,11,0.685703,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201212,2012,12,0.76562,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201213,2012,13,8.829177,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201301,2013,01,0.797458,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201302,2013,02,0.714398,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201303,2013,03,0.78161,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201304,2013,04,0.830778,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201305,2013,05,0.870164,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201306,2013,06,0.838497,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201307,2013,07,0.824346,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201308,2013,08,0.754883,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201309,2013,09,0.713915,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201310,2013,10,0.754397,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201311,2013,11,0.766918,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201312,2013,12,0.805117,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201313,2013,13,9.452488,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201401,2014,01,0.823577,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201402,2014,02,0.71039,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201403,2014,03,0.859967,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201404,2014,04,0.870797,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201405,2014,05,0.868088,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201406,2014,06,0.864009,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201407,2014,07,0.831844,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201408,2014,08,0.771733,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201409,2014,09,0.722353,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201410,2014,10,0.773824,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201411,2014,11,0.813787,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201412,2014,12,0.827405,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201413,2014,13,9.73776,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201501,2015,01,0.807287,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201502,2015,02,0.760981,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201503,2015,03,0.826618,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201504,2015,04,0.825494,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201505,2015,05,0.822227,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201506,2015,06,0.787969,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201507,2015,07,0.812993,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201508,2015,08,0.789654,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201509,2015,09,0.743119,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201510,2015,10,0.769219,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201511,2015,11,0.817563,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201512,2015,12,0.870855,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201513,2015,13,9.633952,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201601,2016,01,0.848318,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201602,2016,02,0.847633,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201603,2016,03,0.924317,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201604,2016,04,0.876924,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201605,2016,05,0.890702,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201606,2016,06,0.844669,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201607,2016,07,0.862611,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201608,2016,08,0.813319,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201609,2016,09,0.779729,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201610,2016,10,0.821938,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201611,2016,11,0.825008,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201612,2016,12,0.924392,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201613,2016,13,10.259552,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201701,2017,01,0.910845,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201702,2017,02,0.862278,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201703,2017,03,1.018009,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201704,2017,04,0.991399,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201705,2017,05,1.021605,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201706,2017,06,0.981418,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201707,2017,07,0.904062,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201708,2017,08,0.846692,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201709,2017,09,0.824643,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201710,2017,10,0.888195,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201711,2017,11,0.875228,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201712,2017,12,0.907374,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201713,2017,13,11.031744,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201801,2018,01,0.970341,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201802,2018,02,0.908102,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201803,2018,03,1.000463,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201804,2018,04,1.00081,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201805,2018,05,1.03654,11,Total Renewable Energy Consumption,Quadrillion Btu
RETCBUS,201806,2018,06,1.016656,11,Total Renewable Energy Consumption,Quadrillion Btu
TETCBUS,194913,1949,13,31.981503,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,195013,1950,13,34.615768,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,195113,1951,13,36.97403,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,195213,1952,13,36.747825,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,195313,1953,13,37.664468,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,195413,1954,13,36.639382,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,195513,1955,13,40.207971,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,195613,1956,13,41.754252,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,195713,1957,13,41.787186,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,195813,1958,13,41.645028,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,195913,1959,13,43.465722,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,196013,1960,13,45.086455,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,196113,1961,13,45.737837,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,196213,1962,13,47.826437,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,196313,1963,13,49.644195,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,196413,1964,13,51.814788,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,196513,1965,13,54.015001,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,196613,1966,13,57.014332,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,196713,1967,13,58.904521,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,196813,1968,13,62.414507,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,196913,1969,13,65.61402,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,197013,1970,13,67.838325,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,197113,1971,13,69.282843,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,197213,1972,13,72.687867,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,197301,1973,01,7.226265,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,197302,1973,02,6.594709,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,197303,1973,03,6.524198,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,197304,1973,04,5.944336,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,197305,1973,05,6.074551,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,197306,1973,06,5.805318,12,Total Primary Energy Consumption,Quadrillion Btu
TETCBUS,197307,1973,07,5.954498,12,Total Primary Energy Consumption,Quadrillion Btu
